reasult,count
151.995705,1.0
-277.011237,9.0
56.950729,2.0
143.239302,1.0
88.899166,2.0
-37.227947,1.0
-285.147258,27.0
15.973785,19.0
-26.146586,1.0
18.840011,3.0
-184.070405,1.0
102.223517,35.0
110.073165,2.0
202.934701,4.0
256.104587,1.0
387.907407,1.0
-276.146057,2.0
231.965272,1.0
15.968427,3.0
36.020661,1.0
35.023846,1.0
-199.073226,105.0
-148.90167,1.0
117.928688,3.0
94.793183,4.0
58.096876,5.0
-286.115152,12.0
-282.128966,6.0
41.811748,1.0
-31.026944,26.0
-127.847661,1.0
14.23396,38.0
52.893109,1.0
-118.912704,33.0
190.262679,8.0
130.264197,1.0
91.873282,1.0
-21.976488,19.0
-138.052174,2.0
66.884957,1.0
25.089149,2.0
-118.156895,7.0
-34.051762,9.0
15.108821,140.0
133.874348,2.0
139.236525,2.0
-120.027872,1.0
69.954707,5.0
-325.15207,1.0
144.892836,18.0
69.052491,1.0
421.801228,1.0
45.170375,3.0
-90.929022,18.0
-76.974909,63.0
-98.876592,68.0
244.395667,4.0
117.151749,3.0
277.442283,1.0
397.912887,1.0
293.254105,1.0
441.006726,1.0
-46.907696,2.0
-319.053949,4.0
302.445394,4.0
-187.058187,1.0
254.96263,1.0
-204.947847,1.0
-362.085782,4.0
-60.006742,3.0
12.050773,1.0
70.113299,16.0
97.884245,1.0
24.128949,1.0
100.096208,2.0
123.231713,1.0
238.922601,1.0
-175.217899,5.0
242.980389,2.0
53.949895,4.0
-300.283337,1.0
82.901471,4.0
-199.15676,1.0
58.799709,1.0
-70.906178,2.0
-100.994004,2.0
45.238907,1.0
117.941439,1.0
-65.782358,9.0
-93.06234,1.0
98.934974,1.0
-301.142173,32.0
-243.982164,4.0
-122.13068,48.0
-10.009971,3.0
37.767697,2.0
-411.205441,1.0
-97.924254,6.0
-249.069599,1.0
30.925182,7.0
370.791665,1.0
89.847266,2.0
-301.077265,1.0
-136.07356,149.0
40.953779,7.0
-283.13009,6.0
409.837613,1.0
167.217052,1.0
-313.043384,15.0
229.169829,1.0
-95.063602,8.0
-273.115364,1.0
-133.807453,1.0
-9.000334,23.0
76.965194,1.0
499.909715,1.0
190.878354,1.0
2.13068,2.0
44.254422,24.0
-2.284733,1.0
58.02277,1.0
195.295285,2.0
-116.998816,1.0
-124.062327,50.0
-71.930601,27.0
270.281032,1.0
-340.174202,5.0
-46.929295,27.0
133.150035,3.0
191.929083,1.0
168.793578,2.0
44.923724,2.0
-5.873754,1.0
60.039756,5.0
69.056513,7.0
-364.162318,1.0
-169.005146,6.0
-197.05489,8.0
108.969628,4.0
-171.024167,2.0
-194.159672,3.0
26.862855,1.0
94.896463,1.0
46.038494,2.0
363.396396,2.0
184.363773,3.0
-25.852351,13.0
167.930601,1.0
-9.007545,1.0
-3.71909,3.0
26.175578,4.0
-81.181392,2.0
228.945644,1.0
-204.987205,2.0
-40.068154,2.0
358.82805,1.0
-2.991804,3.0
126.015573,1.0
-79.053432,74.0
-346.163637,6.0
254.343632,5.0
220.031817,1.0
-112.93986,13.0
-43.042199,140.0
-233.071313,1.0
-264.155954,1.0
-164.020857,36.0
-134.938129,10.0
-66.145341,7.0
282.821902,1.0
-398.211829,1.0
-337.005362,3.0
278.081544,1.0
-193.203312,2.0
-28.138937,4.0
-105.017442,52.0
-215.123152,2.0
-80.146603,4.0
-187.074562,94.0
-158.069143,177.0
-6.871038,1.0
68.973846,2.0
-111.09088,6.0
-33.035383,17.0
-64.1131,1.0
120.937083,1.0
-29.1211,3.0
-89.095948,8.0
-317.991288,1.0
7.96486,1.0
-33.751652,9.0
-217.132745,3.0
160.997557,1.0
-1.987127,11.0
-279.120571,4.0
143.107897,1.0
-306.048803,6.0
-122.996511,3.0
129.936948,2.0
136.255485,52.0
227.250933,1.0
-70.998225,1.0
178.1378,1.0
391.927943,1.0
148.898984,1.0
-272.139727,1.0
-180.099124,1.0
-185.053554,29.0
-30.791526,1.0
133.208201,85.0
-65.207138,1.0
96.245966,5.0
84.991409,1.0
76.005679,1.0
63.944142,12.0
-188.06532,2.0
-346.127252,16.0
-388.206349,1.0
-146.102157,5.0
-97.017246,3.0
31.893426,2.0
-13.152022,2.0
280.228997,2.0
-25.950273,3.0
-77.127444,1.0
170.932771,4.0
-71.915346,11.0
-72.929872,3.0
149.86187,3.0
8.748541,1.0
-139.156362,3.0
44.138741,11.0
25.910733,1.0
19.829902,1.0
305.412046,1.0
-347.095146,1.0
54.862309,1.0
-35.149424,5.0
86.810746,1.0
29.858499,1.0
-142.079117,1.0
-172.069538,16.0
-67.146465,7.0
-357.058366,6.0
85.837963,2.0
9.995583,3.0
108.973468,1.0
32.777533,2.0
131.144282,1.0
142.139136,5.0
144.860473,1.0
0.945127,6.0
176.348322,8.0
215.287318,1.0
-15.891118,3.0
84.895991,4.0
174.790875,1.0
-225.045098,1.0
-29.876909,2.0
-157.101766,1.0
-78.980193,4.0
-174.991426,1.0
57.171026,2.0
-144.943609,78.0
41.967185,2.0
29.08156,1.0
-158.065772,5.0
-273.107502,1.0
-88.986793,5.0
75.195328,1.0
-116.948694,92.0
194.944004,2.0
65.119113,7.0
-22.114635,17.0
-25.11477,8.0
292.257989,1.0
-125.894884,1.0
40.869992,1.0
69.905054,1.0
39.817228,1.0
-172.067034,2.0
-75.112192,1.0
50.898589,1.0
-203.151675,2.0
-389.057792,2.0
-114.139983,7.0
19.954312,3.0
-307.119724,2.0
42.898694,1.0
23.902078,3.0
78.904919,2.0
174.013936,1.0
68.155164,2.0
-265.156561,5.0
-266.161056,1.0
114.880068,1.0
5.887673,1.0
-92.097467,2.0
-85.118792,2.0
189.364701,2.0
-32.887157,31.0
200.359555,6.0
-130.110397,2.0
47.901609,23.0
-206.134051,4.0
11.917333,4.0
30.271786,1.0
96.85308,3.0
-74.999666,13.0
-4.97037,1.0
142.841969,1.0
135.254361,1.0
135.844884,13.0
100.160249,15.0
150.845019,2.0
-133.258974,1.0
-138.173213,2.0
-60.054144,7.0
10.183565,1.0
114.103129,1.0
-41.026549,115.0
14.967303,6.0
22.941878,2.0
-319.960187,1.0
-79.150703,1.0
83.926579,1.0
-12.989374,2.0
73.169312,2.0
-2.757071,5.0
-53.108349,5.0
-71.847934,2.0
86.893015,1.0
127.020418,1.0
-114.870387,4.0
38.934974,1.0
-149.104725,3.0
-52.103203,11.0
191.178163,1.0
-11.039101,1.0
-235.250262,1.0
-243.059034,2.0
76.862383,1.0
-182.068023,1.0
128.894081,2.0
0.181058,45.0
-16.123165,2.0
221.108565,1.0
333.886078,1.0
-97.082407,2.0
176.05322,2.0
-172.246756,1.0
129.94481,2.0
190.33882,12.0
-46.171934,1.0
-37.155177,3.0
-158.083062,54.0
41.352678,1.0
2.9893,1.0
-69.144538,1.0
-287.078905,5.0
-349.137284,26.0
20.855661,11.0
-354.130819,1.0
117.962569,3.0
184.14633,8.0
-89.007454,3.0
-47.037765,1.0
-175.152991,1.0
-227.044325,2.0
-10.950209,1.0
-143.087236,6.0
-376.099914,1.0
113.327526,6.0
8.179148,1.0
84.999271,1.0
-237.181909,3.0
-144.284855,1.0
-226.058504,33.0
140.133383,3.0
-175.229132,3.0
-260.042672,1.0
-83.269812,1.0
-18.054812,4.0
76.085444,1.0
-112.149485,1.0
189.108153,1.0
122.83438,1.0
248.41707,8.0
-94.156895,3.0
40.903657,3.0
112.961172,1.0
133.915741,1.0
-221.086568,3.0
-334.251446,1.0
3.89786,4.0
109.890373,1.0
200.285449,2.0
-30.115482,2.0
-324.073503,8.0
169.200808,2.0
-191.156166,3.0
179.214548,1.0
-36.90856,27.0
-61.957484,3.0
-206.890727,1.0
232.420819,2.0
175.98871,2.0
134.083062,4.0
-170.014999,1.0
-3.115347,1.0
-236.101705,2.0
145.237375,1.0
69.26359,5.0
-194.138542,5.0
237.223183,2.0
-227.10184,3.0
-164.126857,7.0
-0.026488,3.0
110.003297,2.0
-62.153797,4.0
-206.120783,6.0
-129.904187,1.0
-160.988828,1.0
136.324884,6.0
94.847327,1.0
407.894733,1.0
-41.810881,1.0
39.827125,1.0
-35.892181,11.0
80.940363,1.0
-95.161524,1.0
21.91158,12.0
126.982697,1.0
-128.170237,2.0
-54.048286,1.0
22.859211,3.0
44.001714,1.0
42.21362,41.0
-261.010447,1.0
-240.028341,1.0
110.942668,1.0
199.316688,6.0
36.859606,4.0
-208.05243,8.0
-91.961307,7.0
126.75449,1.0
-99.020796,117.0
-273.081483,1.0
34.834059,5.0
29.055072,15.0
-185.781238,1.0
-283.131608,29.0
7.227279,8.0
-168.972601,1.0
-55.16172,9.0
130.038025,1.0
-76.931998,1.0
-46.943214,105.0
-140.091592,6.0
146.907619,2.0
-76.039162,3.0
-131.115759,6.0
-280.113316,8.0
374.949012,1.0
-121.172936,1.0
-227.100504,14.0
144.836489,1.0
182.140577,6.0
118.168779,2.0
-173.061416,1.0
-59.06477,1.0
-36.0939,48.0
-110.019672,1.0
7.931195,1.0
-243.92802,1.0
258.909927,1.0
111.844884,11.0
-190.178892,1.0
-268.224759,1.0
139.178359,1.0
54.216775,1.0
-266.152677,5.0
-96.162648,1.0
-50.109334,1.0
-60.013268,8.0
-68.998998,8.0
121.888736,1.0
-52.011037,2.0
-136.135097,14.0
-136.123682,1.0
-1.011371,1.0
-31.06398,3.0
-181.179027,2.0
-250.119174,2.0
-41.987448,1.0
131.849969,14.0
-93.995114,1.0
49.931647,7.0
-224.106196,3.0
145.267703,1.0
-218.917732,1.0
115.179877,1.0
-19.978597,18.0
153.035383,1.0
-122.980389,22.0
272.354197,2.0
-84.093033,6.0
95.316961,3.0
176.19492,1.0
-63.886627,27.0
-211.08399,17.0
-202.932197,3.0
88.223122,94.0
-182.042004,1.0
-173.202249,7.0
-196.168327,2.0
185.170753,1.0
-94.985474,36.0
-12.167321,1.0
-67.150018,1.0
-144.819199,4.0
177.245649,1.0
48.220814,7.0
-162.013936,6.0
-11.170554,2.0
-81.056982,1.0
330.403924,2.0
-247.178359,9.0
238.28718,4.0
-112.136433,32.0
54.842515,4.0
48.149562,1.0
60.220814,17.0
109.164605,1.0
-32.02418,2.0
110.860001,2.0
-51.061203,6.0
40.841253,1.0
303.469166,1.0
-10.239045,1.0
-4.030433,1.0
52.919429,1.0
54.300778,5.0
-226.992,1.0
20.853458,1.0
26.934289,1.0
97.066032,1.0
423.93977,1.0
-114.013936,23.0
-110.969156,10.0
-148.087297,1.0
-306.165351,2.0
-36.842316,1.0
16.106574,6.0
181.209068,1.0
-5.810881,6.0
371.821963,1.0
129.201402,1.0
-69.914951,29.0
5.908803,3.0
70.215061,1.0
-212.077204,2.0
142.917593,1.0
-23.061399,4.0
286.918579,1.0
-413.140459,1.0
174.867016,5.0
275.297215,1.0
133.146664,1.0
-119.057775,2.0
61.237193,1.0
131.108548,6.0
66.989223,2.0
209.275886,15.0
85.114301,67.0
-135.907757,39.0
-237.037452,1.0
-155.131014,110.0
-326.088937,12.0
-31.005814,85.0
523.959837,1.0
115.874149,2.0
-309.154253,1.0
15.326264,2.0
36.185947,1.0
-200.871902,1.0
-110.912977,74.0
171.046164,2.0
-98.026883,45.0
-132.116366,10.0
-97.749938,1.0
-331.184234,1.0
34.076914,2.0
-209.075551,1.0
-174.009914,2.0
49.238711,11.0
255.196712,1.0
9.009762,1.0
-20.0626,62.0
-82.17215,5.0
-247.088481,1.0
-178.183383,2.0
320.8124,1.0
216.905237,1.0
54.134108,2.0
-49.006482,55.0
-209.12766,4.0
145.233353,52.0
-203.994642,1.0
-24.704169,4.0
14.056742,1.0
100.342643,5.0
37.332611,2.0
-37.8396,1.0
-4.924787,3.0
338.876242,1.0
-155.212814,2.0
-50.938996,1.0
42.070584,1.0
-177.132654,2.0
-314.147319,5.0
179.190564,1.0
217.04607,1.0
-3.933378,42.0
-302.171604,1.0
-293.006803,1.0
-121.960639,2.0
39.889998,3.0
-45.147909,1.0
-109.07523,8.0
-161.931641,1.0
130.796554,1.0
-64.01401,3.0
-130.146131,7.0
118.814313,2.0
64.280637,4.0
-86.098786,4.0
-161.186994,1.0
194.96263,7.0
216.128298,1.0
-101.955554,5.0
511.996222,1.0
4.973056,2.0
-244.138937,3.0
-256.145861,1.0
246.0587,1.0
-146.824952,2.0
221.919385,1.0
134.384508,3.0
-308.161039,2.0
73.868774,1.0
-182.823832,3.0
105.834319,18.0
-45.924848,1.0
140.12215,1.0
-46.977612,1.0
123.275491,25.0
-54.762352,3.0
-113.080042,17.0
-96.058851,2.0
141.172879,1.0
-415.111464,4.0
-26.979872,2.0
-42.207745,1.0
-48.114814,1.0
-252.182442,1.0
116.857298,1.0
-114.99393,4.0
382.490235,2.0
13.94288,7.0
-264.129634,1.0
-35.095749,2.0
-119.202917,8.0
-78.118202,4.0
-96.969628,3.0
-286.056986,2.0
-252.088542,10.0
370.507994,3.0
146.290139,12.0
-88.186737,6.0
253.277816,1.0
-224.220541,1.0
-396.142035,24.0
-163.205498,1.0
143.98159,3.0
-33.980979,2.0
139.897965,1.0
-79.100365,3.0
306.484087,2.0
-171.01427,2.0
-110.044642,5.0
96.023165,1.0
61.905159,1.0
82.852216,2.0
-66.950803,5.0
-58.046356,3.0
-73.903124,4.0
-83.235931,1.0
-0.058851,2.0
-449.213229,1.0
44.022844,3.0
177.271668,1.0
128.158535,1.0
-343.101098,1.0
142.277934,8.0
17.854659,27.0
-268.091319,1.0
-53.233626,1.0
-35.709787,1.0
83.974848,2.0
129.209264,1.0
-36.762551,1.0
191.162041,1.0
87.148577,4.0
-43.205029,1.0
-245.965667,25.0
142.925455,1.0
-245.032424,61.0
-196.081422,5.0
-159.242079,1.0
-8.172622,1.0
-194.950746,2.0
145.949622,11.0
-44.233761,2.0
-79.877304,3.0
-246.958412,2.0
-182.991622,44.0
399.791726,1.0
-131.847067,1.0
84.060886,3.0
-241.167325,2.0
32.248547,1.0
-178.012222,33.0
76.792515,1.0
-101.687338,1.0
303.266978,1.0
143.924075,4.0
110.922874,4.0
114.096603,6.0
58.994203,1.0
58.907696,5.0
91.006681,1.0
319.769533,1.0
133.172683,1.0
-42.812872,2.0
165.238438,6.0
102.088042,1.0
158.286117,5.0
-105.897192,28.0
25.333262,4.0
-59.069477,2.0
152.093627,1.0
-54.876396,1.0
16.797873,18.0
-20.205636,1.0
-71.145402,10.0
-2.026016,1.0
188.969355,1.0
-190.157762,3.0
-264.974852,17.0
322.406232,4.0
-250.167659,9.0
-261.122106,32.0
76.015576,1.0
26.996295,1.0
-287.006604,2.0
-23.193671,2.0
475.923452,1.0
-217.882727,1.0
76.087479,1.0
-93.071768,7.0
50.102339,1.0
206.917516,2.0
-379.220619,1.0
96.103797,33.0
-165.124394,1.0
442.87031,1.0
108.222849,1.0
-46.096876,2.0
-52.029782,1.0
-295.124866,1.0
-203.084263,1.0
-71.036247,1.0
-206.896602,13.0
90.878431,2.0
-151.234021,1.0
-15.184564,2.0
-315.109338,8.0
-149.029053,1.0
-10.953978,1.0
75.895657,5.0
-34.889539,1.0
-55.991166,7.0
366.864162,1.0
0.019095,2.0
125.863905,1.0
51.082333,50.0
-43.950074,8.0
184.236859,15.0
-9.124744,1.0
-5.767103,1.0
3.90305,3.0
141.321105,3.0
238.275947,2.0
-216.059368,1.0
206.936142,1.0
-226.049076,3.0
113.236997,1.0
529.022771,1.0
133.938858,2.0
24.970279,2.0
87.251857,1.0
242.221209,2.0
98.254223,4.0
194.953901,2.0
-3.182458,1.0
20.223395,7.0
-106.197302,3.0
61.045553,2.0
-127.189376,2.0
136.098712,6.0
-1.124667,9.0
130.389593,4.0
-42.072571,5.0
16.854521,1.0
67.379561,1.0
11.891712,24.0
-128.079239,1.0
61.90334,5.0
48.999271,3.0
141.198898,1.0
28.142959,8.0
328.461044,2.0
44.406957,1.0
-140.047345,209.0
47.830175,2.0
29.004083,3.0
176.228801,1.0
36.935747,2.0
74.246361,2.0
-50.800451,1.0
-326.133184,1.0
-287.115108,7.0
200.369452,6.0
-4.983422,1.0
49.085309,4.0
356.422945,2.0
186.198365,20.0
167.867728,1.0
211.95029,1.0
28.024774,1.0
-0.135643,2.0
-163.179479,1.0
221.895401,1.0
-199.14331,1.0
-77.920036,12.0
-167.919837,1.0
195.368055,4.0
27.158943,1.0
37.024639,2.0
-116.778002,1.0
195.829629,1.0
-99.118718,4.0
24.23944,51.0
-118.911067,1.0
-146.026883,4.0
-176.079708,117.0
160.109945,4.0
592.992534,1.0
33.946845,1.0
-236.997696,1.0
-208.055801,6.0
74.218705,111.0
-49.034138,1.0
-196.948637,14.0
-101.041804,1.0
127.030315,1.0
-39.005541,1.0
87.069281,1.0
-204.862326,1.0
129.235283,1.0
-12.755158,4.0
-166.956951,3.0
6.055463,1.0
102.849908,2.0
6.85393,6.0
5.020205,1.0
-48.897327,157.0
64.818136,2.0
101.877125,3.0
169.103284,2.0
-76.900007,1.0
182.826987,1.0
-346.090867,8.0
-367.161768,7.0
-194.095162,3.0
-1.877972,14.0
-38.05,1.0
-154.096225,1.0
16.994186,14.0
43.198503,1.0
-170.043991,42.0
-113.896919,1.0
-60.134776,2.0
-127.803883,1.0
154.088147,1.0
-191.889725,1.0
-104.214484,1.0
128.103007,1.0
-23.796945,3.0
-214.048607,43.0
3.824223,1.0
9.905054,1.0
-311.148122,5.0
-96.203922,1.0
38.85663,1.0
-105.080315,1.0
140.337558,5.0
-99.082333,14.0
93.964604,1.0
-365.193736,15.0
-284.067355,4.0
-194.872101,3.0
-85.023121,1.0
-200.234278,3.0
134.145068,1.0
-146.130464,1.0
-246.913767,1.0
-281.066822,2.0
125.004299,2.0
-233.197576,1.0
112.916925,12.0
-18.769745,1.0
-85.07523,4.0
166.280438,1.0
109.848329,1.0
-44.078324,3.0
219.976505,1.0
-158.153797,3.0
170.863372,1.0
-267.099657,2.0
-47.887474,8.0
-37.159415,1.0
-68.051367,53.0
20.072497,19.0
-157.995904,1.0
118.848194,2.0
-8.034077,1.0
-29.135704,7.0
-148.891122,16.0
-151.208002,1.0
546.914284,1.0
-35.14692,2.0
-173.127842,1.0
144.143553,5.0
324.969747,1.0
209.358553,8.0
-102.787504,5.0
-100.066167,1.0
127.858425,1.0
5.000928,4.0
94.857224,1.0
-164.152009,1.0
-198.052825,182.0
-14.100304,1.0
-68.116744,5.0
-5.92254,2.0
215.322836,12.0
149.93464,5.0
-69.173999,2.0
-151.095692,36.0
54.217642,63.0
270.419179,2.0
-107.959593,127.0
50.149306,6.0
72.772448,2.0
33.864178,2.0
74.977416,2.0
-194.929616,4.0
-79.985808,25.0
197.921204,1.0
-89.956421,10.0
-93.024835,11.0
-301.149168,2.0
546.971799,1.0
-37.761822,10.0
175.87752,1.0
202.221803,1.0
-36.912582,48.0
267.436803,4.0
144.933243,3.0
246.995098,1.0
104.979721,2.0
-92.124606,3.0
-92.923542,132.0
-9.930206,19.0
-10.953111,6.0
13.237375,2.0
348.317616,1.0
94.080285,1.0
-243.141184,1.0
130.229665,8.0
-251.897587,1.0
265.225309,1.0
224.910322,2.0
103.056118,1.0
-70.912704,1.0
-85.178811,1.0
3.08432,1.0
-451.156109,1.0
15.122089,3.0
-252.911462,3.0
168.154786,3.0
95.131014,1.0
283.932832,1.0
120.925381,1.0
-53.043441,1.0
-240.935096,1.0
-127.88655,2.0
-50.077005,1.0
-164.185492,3.0
-114.162847,1.0
-423.194208,1.0
-40.048408,1.0
16.988828,3.0
-308.14712,33.0
-270.146074,2.0
21.900563,2.0
-105.162982,2.0
-12.178554,2.0
207.235951,1.0
-159.961034,5.0
-313.112783,2.0
-203.892698,2.0
-33.922813,141.0
191.195922,1.0
-236.991821,19.0
146.140577,2.0
64.976427,1.0
-314.15069,3.0
208.977413,1.0
252.210965,1.0
12.054144,6.0
-106.025959,1.0
-166.012222,19.0
-7.94757,5.0
-158.033625,1.0
317.826653,1.0
213.91949,1.0
-202.240031,1.0
-63.043444,1.0
-441.150629,1.0
53.236997,1.0
-99.845353,23.0
549.98672,1.0
-64.072176,2.0
73.931863,1.0
-170.104661,1.0
-93.885777,1.0
-99.275491,1.0
-387.095419,1.0
-275.064986,22.0
-153.042594,217.0
-34.060491,4.0
-4.892242,23.0
124.165607,1.0
-130.071724,1.0
34.847327,1.0
271.969217,1.0
302.837353,1.0
8.989968,1.0
-109.017715,1.0
-282.986537,1.0
156.300977,1.0
-435.157823,1.0
386.437532,2.0
52.092186,6.0
-129.020995,1.0
-76.008183,7.0
-53.902277,38.0
32.22927,8.0
-238.04774,109.0
-79.122362,2.0
176.268159,6.0
265.042048,1.0
174.249138,2.0
-226.167659,5.0
214.350704,1.0
-37.121296,3.0
3.741087,1.0
-29.149623,1.0
12.865831,5.0
58.187405,124.0
-147.125929,97.0
114.943808,16.0
-68.967789,1.0
32.91568,3.0
114.965589,1.0
18.413955,1.0
11.971477,1.0
-100.038511,55.0
-154.012691,37.0
-161.933304,1.0
104.897054,3.0
-59.991956,1.0
-70.834059,51.0
68.196256,1.0
-182.056574,1.0
-205.192079,2.0
91.785655,1.0
-213.000851,3.0
75.107485,3.0
-352.150869,1.0
392.473718,1.0
-73.207334,1.0
35.030119,2.0
111.842849,1.0
123.921025,1.0
-125.996177,24.0
-55.0667,1.0
172.857892,1.0
191.250066,22.0
118.226294,20.0
120.842714,2.0
210.16198,6.0
139.80475,1.0
-13.90062,1.0
-7.819789,1.0
-224.130012,8.0
398.466524,1.0
-198.867016,4.0
-204.229193,4.0
130.150153,2.0
-57.118519,6.0
200.819793,1.0
-111.88576,18.0
264.410649,1.0
-176.102356,3.0
122.826987,1.0
-287.970357,1.0
76.025942,4.0
9.96706,1.0
-17.162192,1.0
-333.143236,12.0
84.885625,15.0
179.882332,10.0
65.436681,1.0
-226.155559,1.0
-247.078584,1.0
-103.233154,4.0
-151.977079,1.0
268.24023,2.0
64.157745,1.0
-236.08373,5.0
108.161312,4.0
-173.896919,1.0
96.107168,5.0
-234.929022,3.0
0.228858,1.0
-342.0708,1.0
10.735668,1.0
-273.179405,2.0
0.978658,2.0
72.16667,120.0
-303.142568,9.0
41.923407,10.0
-271.077066,1.0
70.953978,7.0
-137.178615,1.0
34.006998,1.0
-118.100247,1.0
116.112253,8.0
-3.12658,2.0
103.159915,2.0
-8.099852,1.0
72.075274,2.0
121.317356,17.0
-92.998347,9.0
-240.927234,1.0
-39.947297,7.0
-88.048408,17.0
396.805979,1.0
108.951002,2.0
21.910929,2.0
47.974848,4.0
186.216124,7.0
-167.955571,6.0
158.849635,3.0
40.344161,1.0
-222.100443,143.0
159.976505,1.0
-204.20893,1.0
2.014314,2.0
86.866226,3.0
221.929282,1.0
-137.047679,202.0
259.784788,1.0
-233.088603,1.0
323.301055,1.0
-133.215196,1.0
-185.10653,2.0
-44.01096,44.0
-48.098391,4.0
-85.875985,1.0
7.133595,1.0
-38.069794,4.0
72.888996,1.0
-101.079826,1.0
-72.12825,1.0
-354.034415,1.0
187.400691,6.0
-246.125595,36.0
-82.149502,3.0
-4.002777,6.0
145.923134,1.0
-288.971481,1.0
40.88054,16.0
141.182776,1.0
-63.152417,1.0
21.13399,2.0
32.966851,3.0
119.255424,2.0
181.24325,1.0
56.166397,2.0
102.891301,1.0
81.358826,3.0
-303.130468,5.0
345.796416,1.0
221.152343,1.0
-139.204631,2.0
190.067702,1.0
176.096998,2.0
-147.013403,3.0
-44.13537,15.0
207.000183,1.0
-70.982103,4.0
-189.092247,1.0
155.973728,2.0
1.296226,1.0
209.205151,1.0
8.137874,5.0
-31.099714,8.0
178.12051,1.0
439.884563,1.0
-149.031773,1.0
-208.984806,10.0
0.074805,3.0
-215.234811,1.0
41.027416,1.0
269.790268,1.0
-119.051502,3.0
-73.031634,53.0
-39.029994,3.0
114.061554,1.0
267.254878,1.0
129.176901,78.0
501.950335,1.0
5.946055,1.0
567.013269,1.0
-214.043718,3.0
32.352813,2.0
113.195723,1.0
123.061419,2.0
-301.15207,3.0
6.888797,6.0
-66.063373,1.0
-330.099323,1.0
8.043505,4.0
-9.051974,1.0
425.944187,1.0
109.934151,1.0
142.935352,1.0
116.905314,2.0
127.986675,2.0
-185.032424,169.0
214.219299,1.0
-429.199884,1.0
-306.153467,1.0
-215.103659,1.0
-213.016106,46.0
-168.133656,4.0
236.340929,2.0
-201.055862,1.0
-65.14607,9.0
-102.009047,1.0
-238.012222,39.0
266.953901,1.0
-326.025763,1.0
232.16746,2.0
-86.023512,3.0
118.222454,50.0
63.148577,10.0
110.023043,1.0
-124.891122,12.0
91.016578,1.0
-318.1526,9.0
-98.153797,6.0
-155.914479,1.0
-24.965606,1.0
-100.172818,2.0
-7.95141,8.0
157.901137,4.0
-17.120449,4.0
228.327982,4.0
9.820582,1.0
-152.187996,3.0
75.88464,1.0
-108.036385,4.0
101.232108,1.0
-255.048668,21.0
1.997024,3.0
-48.181058,5.0
124.821507,1.0
61.271074,1.0
16.826865,1.0
-70.101884,1.0
130.176172,2.0
-306.099107,1.0
72.806329,2.0
95.941834,1.0
-78.026988,1.0
44.045492,1.0
-72.210917,2.0
218.909654,1.0
-142.027946,39.0
116.995843,1.0
-113.022527,122.0
68.137874,2.0
-85.136767,7.0
-197.249867,1.0
-36.92585,3.0
-436.132928,1.0
-6.015056,3.0
-196.082806,2.0
-165.114497,1.0
161.759241,1.0
2.909137,1.0
188.068475,2.0
129.155771,1.0
5.066956,14.0
8.941483,8.0
9.071768,82.0
-380.121968,4.0
59.99616,1.0
-35.851089,4.0
102.194994,33.0
22.830688,1.0
274.423991,1.0
39.99288,1.0
-365.146118,9.0
212.395073,3.0
54.051657,1.0
50.196239,86.0
-30.751119,4.0
-169.110279,171.0
10.203311,1.0
112.964543,6.0
287.982758,1.0
-11.803687,23.0
-168.028341,44.0
-9.791877,1.0
116.218904,1.0
-42.921811,9.0
58.937856,2.0
223.337818,10.0
-40.852486,2.0
194.893231,4.0
-320.151358,2.0
-90.017776,25.0
94.222923,3.0
223.923802,1.0
-121.057255,1.0
-118.845292,2.0
-23.007255,1.0
23.817606,4.0
149.988784,2.0
22.053749,1.0
-242.115425,73.0
-83.881465,1.0
57.87204,4.0
-237.157624,12.0
-174.252509,1.0
-198.218628,5.0
-337.006999,13.0
481.009503,1.0
-202.958986,5.0
-69.980328,119.0
-11.157286,1.0
153.295953,14.0
20.992472,4.0
-68.838888,9.0
-146.093644,2.0
-30.020462,21.0
-6.087826,3.0
-73.186204,3.0
25.147315,11.0
-36.987387,30.0
457.121162,1.0
-58.990363,1.0
-65.969038,1.0
-251.089271,4.0
-18.072571,4.0
-188.943552,1.0
112.152856,1.0
-25.772188,29.0
132.847722,1.0
-3.19416,1.0
-234.005892,1.0
306.887279,1.0
-51.878367,2.0
-130.195267,1.0
25.90334,1.0
-204.07549,1.0
-41.84977,2.0
-162.136359,3.0
86.999666,3.0
-16.047891,1.0
-256.090668,2.0
-195.099657,1.0
-98.094946,2.0
86.990286,1.0
-110.114041,2.0
-60.23944,2.0
8.872084,2.0
-129.039223,4.0
-13.045371,2.0
-172.963892,2.0
-187.999727,5.0
-122.120314,2.0
-162.002521,2.0
-8.85229,1.0
-217.095024,138.0
-145.217916,1.0
-224.031439,4.0
-118.908682,2.0
76.014709,2.0
39.832267,1.0
62.991804,1.0
-175.06286,1.0
61.93904,1.0
47.163559,6.0
-103.244387,2.0
-308.099502,27.0
-4.936489,3.0
-102.001185,1.0
30.878431,2.0
45.109489,3.0
-134.156952,1.0
75.025034,2.0
136.016045,1.0
-173.015316,1.0
-19.186872,10.0
128.207273,2.0
-110.915012,1.0
159.175582,1.0
176.076519,1.0
128.090941,1.0
-82.034003,6.0
-229.149168,1.0
172.891773,1.0
109.802746,1.0
235.385436,8.0
-74.039284,1.0
-50.987782,2.0
120.884107,1.0
-30.130484,1.0
104.170888,4.0
158.188195,6.0
-9.990876,1.0
