molecular weight,molecular formula,strength
350.136555,C18H22O7,14305566.0
350.157685,C15H26O9,1914159.0
350.17294,C19H26O6,16505148.0
350.19407,C16H30O8,2156365.0
350.209325,C20H30O5,12171609.0
350.24571,C21H34O4,2431863.0
352.006665,C14H8O11,1693986.0
352.04305,C15H12O10,12562240.0
352.079435,C16H16O9,18444126.0
352.11582,C17H20O8,20819836.0
352.152205,C18H24O7,17010586.0
352.173335,C15H28O9,3556268.0
352.18859,C19H28O6,28954552.0
352.224975,C20H32O5,19382232.0
352.26136,C21H36O4,2099189.0
354.022315,C14H10O11,5911991.0
354.03757,C18H10O8,2005444.0
354.0587,C15H14O10,15431125.0
354.073955,C19H14O7,1840098.0
354.095085,C16H18O9,22066676.0
354.11034,C20H18O6,1587201.0
354.13147,C17H22O8,23270930.0
354.1526,C14H26O10,5363236.0
354.167855,C18H26O7,19519026.0
354.20424,C19H30O6,17049168.0
354.240625,C20H34O5,23918190.0
356.016835,C17H8O9,2505812.0
356.037965,C14H12O11,6292582.0
356.05322,C18H12O8,4327539.0
356.07435,C15H16O10,15686789.0
356.089605,C19H16O7,4251794.0
356.110735,C16H20O9,25853092.0
356.12599,C20H20O6,12291249.0
356.14712,C17H24O8,20180164.0
356.183505,C18H28O7,25951458.0
356.21989,C19H32O6,20839682.0
356.256275,C20H36O5,21986592.0
356.329045,C22H44O3,3712351.0
358.032485,C17H10O9,4085533.0
358.053615,C14H14O11,5311279.999999999
358.09,C15H18O10,19084112.0
358.105255,C19H18O7,6142813.0
358.126385,C16H22O9,21758830.0
358.14164,C20H22O6,3622780.0
358.16277,C17H26O8,13759374.0
358.178025,C21H26O5,1740956.0
358.199155,C18H30O7,38536112.00000001
358.21441,C22H30O4,1571259.0
358.23554,C19H34O6,21701582.0
358.271925,C20H38O5,6863854.0
360.01175,C16H8O10,2056162.0
360.03288,C13H12O12,1418740.0
360.048135,C17H12O9,7373314.0
360.069265,C14H16O11,5270036.999999999
360.08452,C18H16O8,18364962.0
360.10565,C15H20O10,18450996.0
360.120905,C19H20O7,7612995.0
360.142035,C16H24O9,12667477.0
360.15729,C20H24O6,6523491.0
360.17842,C17H28O8,10140277.0
360.214805,C18H32O7,89164440.0
