weight,molecular,strength,C,H,O,N,S,P,Cl,Br,I,DBE,O/C,H/C,N/C,S/C,P/C,Cl/C,Br/C,I/C,Almod,NOSC,X/C,DBE-O,DBE/C
168.078645,C9H12O3,3308768.0,9,12,3,0,0,0,0,0,0,4.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,-0.666666666666667,0.0,1.0,0.4444444444444444
168.11503,C10H16O2,2656752.0,10,16,2,0,0,0,0,0,0,3.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,-1.2000000000000002,0.0,1.0,0.3
168.151415,C11H20O1,1270977.0,11,20,1,0,0,0,0,0,0,2.0,0.09090909090909091,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-1.6363636363636367,0.0,1.0,0.18181818181818182
169.01975,C7H7O2N1S1,1137802.0,7,7,2,1,1,0,0,0,0,5.0,0.2857142857142857,1.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.7777777777777778,0.2857142857142856,0.0,3.0,0.7142857142857143
169.037509,C7H7O4N1,1400978.0,7,7,4,1,0,0,0,0,0,5.0,0.5714285714285714,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5714285714285716,0.0,1.0,0.7142857142857143
169.073894,C8H11O3N1,1066595.0,8,11,3,1,0,0,0,0,0,4.0,0.375,1.375,0.125,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,-0.25,0.0,1.0,0.5
170.003766,C7H6O3S1,1455310.0,7,6,3,0,1,0,0,0,0,5.0,0.42857142857142855,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.8181818181818182,0.2857142857142856,0.0,2.0,0.7142857142857143
170.007137,C4H10O3S2,1045455.0,4,10,3,0,2,0,0,0,0,0.0,0.75,2.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-3.0,0.0
170.021525,C7H6O5,1465430.0,7,6,5,0,0,0,0,0,0,5.0,0.7142857142857143,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.5714285714285716,0.0,0.0,0.7142857142857143
170.040151,C8H10O2S1,2803935.0,8,10,2,0,1,0,0,0,0,4.0,0.25,1.25,0.0,0.125,0.0,0.0,0.0,0.0,0.5384615384615384,-0.5,0.0,2.0,0.5
170.05791,C8H10O4,1780071.0,8,10,4,0,0,0,0,0,0,4.0,0.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,-0.25,0.0,0.0,0.5
170.094295,C9H14O3,4714616.0,9,14,3,0,0,0,0,0,0,3.0,0.3333333333333333,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,-0.8888888888888893,0.0,0.0,0.3333333333333333
170.13068,C10H18O2,3921289.0,10,18,2,0,0,0,0,0,0,2.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,-1.4000000000000004,0.0,0.0,0.2
171.0354,C7H9O2N1S1,1247534.0,7,9,2,1,1,0,0,0,0,4.0,0.2857142857142857,1.2857142857142858,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,2.0,0.5714285714285714
171.089544,C8H13O3N1,1027464.0,8,13,3,1,0,0,0,0,0,3.0,0.375,1.625,0.125,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,-0.5,0.0,0.0,0.375
172.019416,C7H8O3S1,2888447.0,7,8,3,0,1,0,0,0,0,4.0,0.42857142857142855,1.1428571428571428,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,1.0,0.5714285714285714
172.037175,C7H8O5,938631.0,7,8,5,0,0,0,0,0,0,4.0,0.7142857142857143,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.2857142857142856,0.0,-1.0,0.5714285714285714
172.055801,C8H12O2S1,1266448.0,8,12,2,0,1,0,0,0,0,3.0,0.25,1.5,0.0,0.125,0.0,0.0,0.0,0.0,0.38461538461538464,-0.75,0.0,1.0,0.375
172.07356,C8H12O4,3227032.0,8,12,4,0,0,0,0,0,0,3.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,0.0,-1.0,0.375
172.109945,C9H16O3,4582186.0,9,16,3,0,0,0,0,0,0,2.0,0.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,-1.1111111111111107,0.0,-1.0,0.2222222222222222
172.14633,C10H20O2,7365691.0,10,20,2,0,0,0,0,0,0,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,-1.5999999999999996,0.0,-1.0,0.1
173.014665,C6H7O3N1S1,828762.0,6,7,3,1,1,0,0,0,0,4.0,0.5,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.7142857142857143,0.6666666666666665,0.0,1.0,0.6666666666666666
173.047679,C10H7O2N1,6150634.0,10,7,2,1,0,0,0,0,0,8.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,6.0,0.8
173.105194,C8H15O3N1,4304134.0,8,15,3,1,0,0,0,0,0,2.0,0.375,1.875,0.125,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,-0.75,0.0,-1.0,0.25
173.980922,C6H6O2S2,940397.0,6,6,2,0,2,0,0,0,0,4.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333335,0.0,2.0,0.6666666666666666
173.998681,C6H6O4S1,879478.0,6,6,4,0,1,0,0,0,0,4.0,0.6666666666666666,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.7777777777777778,0.6666666666666665,0.0,0.0,0.6666666666666666
174.06808,C11H10O2,1317335.0,11,10,2,0,0,0,0,0,0,7.0,0.18181818181818182,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,-0.5454545454545459,0.0,5.0,0.6363636363636364
174.071451,C8H14O2S1,1343257.0,8,14,2,0,1,0,0,0,0,2.0,0.25,1.75,0.0,0.125,0.0,0.0,0.0,0.0,0.23076923076923078,-1.0,0.0,0.0,0.25
174.08921,C8H14O4,14548962.0,8,14,4,0,0,0,0,0,0,2.0,0.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.75,0.0,-2.0,0.25
174.125595,C9H18O3,3620851.0,9,18,3,0,0,0,0,0,0,1.0,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,-1.333333333333333,0.0,-2.0,0.1111111111111111
174.99393,C5H5O4N1S1,892284.0,5,5,4,1,1,0,0,0,0,4.0,0.8,1.0,0.2,0.2,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.8
175.063329,C10H9O2N1,4135614.0,10,9,2,1,0,0,0,0,0,7.0,0.2,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,-0.20000000000000018,0.0,5.0,0.7
176.014331,C6H8O4S1,1022868.0,6,8,4,0,1,0,0,0,0,3.0,0.6666666666666666,1.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5555555555555556,0.3333333333333335,0.0,-1.0,0.5
176.047345,C10H8O3,2487972.0,10,8,3,0,0,0,0,0,0,7.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,-0.20000000000000018,0.0,4.0,0.7
176.08373,C11H12O2,2528950.0,11,12,2,0,0,0,0,0,0,6.0,0.18181818181818182,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,-0.7272727272727275,0.0,4.0,0.5454545454545454
176.087101,C8H16O2S1,1116984.0,8,16,2,0,1,0,0,0,0,1.0,0.25,2.0,0.0,0.125,0.0,0.0,0.0,0.0,0.07692307692307693,-1.25,0.0,-1.0,0.125
176.10486,C8H16O4,4741825.0,8,16,4,0,0,0,0,0,0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,-1.0,0.0,-3.0,0.125
177.042594,C9H7O3N1,1865237.0,9,7,3,1,0,0,0,0,0,7.0,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.22222222222222232,0.0,4.0,0.7777777777777778
177.045965,C6H11O3N1S1,1204310.0,6,11,3,1,1,0,0,0,0,2.0,0.5,1.8333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,-1.0,0.3333333333333333
177.078979,C10H11O2N1,1311015.0,10,11,2,1,0,0,0,0,0,6.0,0.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,-0.40000000000000036,0.0,4.0,0.6
178.012222,C6H10O2S2,919165.0,6,10,2,0,2,0,0,0,0,2.0,0.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.42857142857142855,-0.33333333333333304,0.0,0.0,0.3333333333333333
178.02661,C9H6O4,3652228.0,9,6,4,0,0,0,0,0,0,7.0,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.22222222222222232,0.0,3.0,0.7777777777777778
178.029981,C6H10O4S1,1546726.0,6,10,4,0,1,0,0,0,0,2.0,0.6666666666666666,1.6666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-2.0,0.3333333333333333
178.062995,C10H10O3,5395350.0,10,10,3,0,0,0,0,0,0,6.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,-0.40000000000000036,0.0,3.0,0.6
178.09938,C11H14O2,59673512.0,11,14,2,0,0,0,0,0,0,5.0,0.18181818181818182,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-0.9090909090909092,0.0,3.0,0.45454545454545453
179.021859,C8H5O4N1,1039741.0,8,5,4,1,0,0,0,0,0,7.0,0.5,0.625,0.125,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.75,0.0,3.0,0.875
179.058244,C9H9O3N1,2501008.0,9,9,3,1,0,0,0,0,0,6.0,0.3333333333333333,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.0,0.6666666666666666
179.094629,C10H13O2N1,1249826.0,10,13,2,1,0,0,0,0,0,5.0,0.2,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,-0.5999999999999996,0.0,3.0,0.5
180.005875,C8H4O5,1083765.0,8,4,5,0,0,0,0,0,0,7.0,0.625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.75,0.0,2.0,0.875
180.024501,C9H8O2S1,1028414.0,9,8,2,0,1,0,0,0,0,6.0,0.2222222222222222,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.7333333333333333,-0.22222222222222232,0.0,4.0,0.6666666666666666
180.04226,C9H8O4,9172871.0,9,8,4,0,0,0,0,0,0,6.0,0.4444444444444444,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,2.0,0.6666666666666666
180.078645,C10H12O3,11165594.0,10,12,3,0,0,0,0,0,0,5.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,-0.5999999999999996,0.0,2.0,0.5
180.11503,C11H16O2,3356461.0,11,16,2,0,0,0,0,0,0,4.0,0.18181818181818182,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0909090909090908,0.0,2.0,0.36363636363636365
