molecular weight,molecular formula,strength
252.06339,C12H12O6,0.00015087253209839
252.078645,C16H12O3,4.33348318588575e-05
254.00627,C10H6O8,5.70676429728056e-05
252.09977500000002,C13H16O5,0.000157150561615153
252.13616,C14H20O4,8.45732825943853e-05
254.042655,C11H10O7,0.000133949593784317
254.09429500000002,C16H14O3,5.21678628923492e-05
254.05791,C15H10O4,6.39139081967744e-05
254.07904000000002,C12H14O6,0.000159676678396592
254.11542500000002,C13H18O5,0.000113500028626051
254.15180999999998,C14H22O4,5.57598564942684e-05
254.22458,C16H30O2,8.3981070300268e-05
255.03202900000002,C17H5O2N1,5.98233520284372e-05
256.02192,C10H8O8,6.90968940802731e-05
256.037175,C14H8O5,8.32698401092413e-05
256.07356,C15H12O4,7.84368559791439e-05
256.058305,C11H12O7,0.000116680095062257
256.24023,C16H32O2,0.000351110618831643
256.09469,C12H16O6,0.000135821441223163
256.131075,C13H20O5,5.11606958007598e-05
257.199094,C14H27O3N1,5.52261282670476e-05
258.01644,C13H6O6,7.62440231583504e-05
258.03757,C10H10O8,8.4466770133002e-05
258.052825,C14H10O5,0.000112119259297474
258.056196,C11H14O5S1,9.2439163929971e-05
258.073955,C11H14O7,9.44035327865441e-05
258.08921000000004,C15H14O4,7.11803748595865e-05
258.11034,C12H18O6,4.12560147607629e-05
258.125595,C16H18O3,4.06110915857739e-05
260.03209000000004,C13H8O6,9.66587799539709e-05
260.068475,C14H12O5,0.00012847089666225
260.10486000000003,C15H16O4,9.15373433794601e-05
260.141245,C16H20O3,5.47867267535094e-05
261.06372400000004,C13H11O5N1,4.25592315839123e-05
262.04774,C13H10O6,0.000181293593052178
262.011355,C12H6O7,0.000119826481445791
262.08412500000003,C14H14O5,0.000126143400046265
262.12051,C15H18O4,0.000122639113739524
262.14164,C12H22O6,4.90506433215992e-05
262.15689499999996,C16H22O3,5.38553068713924e-05
263.99062,C11H4O8,4.3649667951456e-05
264.02700500000003,C12H8O7,0.000211893998876059
264.06339,C13H12O6,0.000173728030220881
264.099775,C14H16O5,0.000197991583968111
264.13616,C15H20O4,8.61310273421149e-05
264.172545,C16H24O3,4.0917164470921e-05
264.96811,C10H3O6N1S1,4.11085070370535e-05
266.00627000000003,C11H6O8,8.67669240373256e-05
266.04265499999997,C12H10O7,0.000277656887429575
266.05791,C16H10O4,4.70798242930179e-05
266.07904,C13H14O6,0.00023760376393026
266.15181,C15H22O4,9.08122913912731e-05
266.115425,C14H18O5,0.000240608152503782
267.032029,C18H5O2N1,0.000100103096585685
268.02192,C11H8O8,0.000186594242860619
268.037175,C15H8O5,7.74871386703097e-05
268.07356,C16H12O4,6.88798636571051e-05
268.09469,C13H16O6,0.000315729037110558
268.131075,C14H20O5,0.000191101389875888
269.047679,C18H7O2N1,4.35194797858211e-05
270.001185,C10H6O9,4.66969323039247e-05
270.03757,C11H10O8,0.000138396714709061
270.052825,C15H10O5,9.56667134108438e-05
270.08921000000004,C16H14O4,7.18082793591603e-05
270.11034,C13H18O6,0.000200595911435795
270.125595,C17H18O3,4.52539554855422e-05
270.146725,C14H22O5,5.83485944791687e-05
272.016835,C10H8O9,5.26676477945706e-05
270.25588,C17H34O2,4.43020943877607e-05
272.03209000000004,C14H8O6,0.00012127869160078
272.05322,C11H12O8,0.000128326773868457
272.068475,C15H12O5,0.000114693329252735
272.07184600000005,C12H16O5S1,7.83563698677879e-05
272.089605,C12H16O7,0.000119738755345446
272.10486000000003,C16H16O4,7.34655598516112e-05
272.12599,C13H20O6,8.65601800400715e-05
272.141245,C17H20O3,5.69053355832931e-05
274.011355,C13H6O7,6.59361781600917e-05
274.04774,C14H10O6,0.000145908739232173
274.06887,C11H14O8,5.3237087032414e-05
274.08412500000003,C15H14O5,0.000124611418376235
274.105255,C12H18O7,4.71812969698583e-05
274.12051,C16H18O4,7.99367372304618e-05
274.15689499999996,C17H22O3,5.10812439735451e-05
276.04226,C17H8O4,5.118185161274e-05
276.06339,C14H12O6,0.000182901265516181
276.099775,C15H16O5,0.000188909647754735
276.13616,C16H20O4,0.000117738017297433
278.00627000000003,C12H6O8,0.000103429655266625
276.17591600000003,C14H28O3S1,6.24337723699715e-05
278.04265499999997,C13H10O7,0.000282399813618718
278.07904,C14H14O6,0.000337935907440317
278.094295,C18H14O3,4.12609229091423e-05
278.115425,C15H18O5,0.000272695257157471
278.15181,C16H22O4,0.000198057458465326
279.074289,C13H13O6N1,5.137058026077e-05
279.032029,C19H5O2N1,7.41313379559211e-05
279.037904,C12H9O7N1,5.84373548636548e-05
280.037175,C16H8O5,6.94618271356408e-05
280.07356,C17H12O4,7.70299850798743e-05
280.058305,C13H12O7,0.000280879039827747
280.09469,C14H16O6,0.000432620521046122
280.131075,C15H20O5,0.000265859692073073
280.16746,C16H24O4,8.71790768650332e-05
280.24023,C18H32O2,8.65443084797948e-05
281.047679,C19H7O2N1,0.000100050968664966
281.053554,C12H11O7N1,6.31555898695713e-05
282.03757,C12H10O8,0.000261256657515326
282.052825,C16H10O5,5.6887677532227e-05
282.073955,C13H14O7,0.000376872981935718
282.08921000000004,C17H14O4,8.02654139253869e-05
282.11034,C14H18O6,0.00050119322111844
282.09508500000004,C10H18O9,4.14251296204414e-05
282.146725,C15H22O5,0.000113136788035642
282.25588,C18H34O2,0.000198944780232693
283.063329,C19H9O2N1,4.96762723960622e-05
284.016835,C11H8O9,0.000121897306348249
284.03209000000004,C15H8O6,8.48094566767496e-05
284.068475,C16H12O5,0.000113424958402562
284.07184600000005,C13H16O5S1,4.440971635395e-05
284.10486000000003,C17H16O4,5.72733714910846e-05
284.12599,C14H20O6,0.000239786592402632
284.141245,C18H20O3,5.64553279560155e-05
284.162375,C15H24O5,5.16799252448368e-05
284.27153,C18H36O2,0.000154443238252166
285.04259400000007,C18H7O3N1,5.22949670107265e-05
286.011355,C14H6O7,6.14703649001403e-05
286.04774,C15H10O6,0.000135588934148208
286.032485,C11H10O9,0.00010142778890864
286.08412500000003,C16H14O5,0.000130775168897972
286.087496,C13H18O5S1,7.83397837111954e-05
286.12051,C17H18O4,7.36800139670091e-05
286.105255,C13H18O7,0.000299654794752467
286.14164,C14H22O6,8.38476476460459e-05
288.02700500000003,C14H8O7,0.000148625277126601
288.048135,C11H12O9,5.52507630347757e-05
288.06339,C15H12O6,0.00017111719616569
288.08452,C12H16O8,0.000133952376948915
288.099775,C16H16O5,0.000127713424567526
288.120905,C13H20O7,7.77430205668566e-05
288.13616,C17H20O4,8.19988553409667e-05
290.00627000000003,C13H6O8,4.62285144189327e-05
290.04265499999997,C14H10O7,0.000255556529561199
290.06378500000005,C11H14O9,4.80102851116585e-05
290.07904,C15H14O6,0.000198711727807919
290.10017,C12H18O8,6.33580462889307e-05
290.115425,C16H18O5,0.00019316619712516
290.15181,C17H22O4,9.67300515338866e-05
290.188195,C18H26O3,5.84581157671447e-05
291.00151900000003,C12H5O8N1,4.36094813112767e-05
292.037175,C17H8O5,4.49287765515311e-05
292.02192,C13H8O8,0.000224919039949562
292.058305,C14H12O7,0.000338224566741559
292.16746,C17H24O4,9.87133948031601e-05
292.09469,C15H16O6,0.000391757947972694
292.131075,C16H20O5,0.000259350678699819
292.170831,C14H28O4S1,4.53729357721191e-05
293.053554,C13H11O7N1,6.40986313444029e-05
293.089939,C14H15O6N1,4.19154931343943e-05
293.126324,C15H19O5N1,4.25898275893273e-05
294.001185,C12H6O9,6.32796099406911e-05
294.052825,C17H10O5,4.82215235436355e-05
294.03757,C13H10O8,0.000351491837160944
294.11034,C15H18O6,0.000591120278115795
294.073955,C14H14O7,0.000439840952662065
294.18311,C17H26O4,0.000143292056770293
294.219495,C18H30O3,4.78572298639187e-05
294.146725,C16H22O5,0.000235183670675883
295.026944,C19H5O3N1,0.000147613521574457
295.10558900000007,C14H17O6N1,5.46246826363238e-05
295.069204,C13H13O7N1,5.3266761584685e-05
296.016835,C12H8O9,0.000181052191133609
296.05322,C13H12O8,0.000349123176036137
296.068475,C17H12O5,9.07975105306362e-05
296.089605,C14H16O7,0.000755512521184702
296.10486000000003,C18H16O4,6.51289475955902e-05
296.12599,C15H20O6,0.000629344298319048
296.162375,C16H24O5,0.000129369163036348
296.235145,C18H32O3,5.15543631500882e-05
297.04259400000007,C19H7O3N1,0.000101609653671005
297.084854,C13H15O7N1,4.63535499690275e-05
298.04774,C16H10O6,0.000108204926341641
298.06887,C13H14O8,0.000474386531914356
298.08412500000003,C17H14O5,7.54884879957455e-05
298.105255,C14H18O7,0.000806060657501511
298.12051,C18H18O4,4.46592044939872e-05
298.14164,C15H22O6,0.000424782527772018
298.15689499999996,C19H22O3,4.53720331241413e-05
298.160266,C16H26O3S1,0.000515365208083932
298.25079500000004,C18H34O3,6.41480137108563e-05
300.01175,C11H8O10,5.19368978410235e-05
300.02700500000003,C15H8O7,0.000114424358960509
300.048135,C12H12O9,0.000202195629314494
300.06339,C16H12O6,0.00015786733933021
300.08452,C13H16O8,0.000550661414350448
300.099775,C17H16O5,0.000104912348596032
300.10314600000004,C14H20O5S1,8.3865023619619e-05
300.13616,C18H20O4,7.32165042303966e-05
300.120905,C14H20O7,0.000369650745023819
300.15729,C15H24O6,5.36424888054542e-05
301.07976900000006,C12H15O8N1,5.62894099745918e-05
302.00627000000003,C14H6O8,0.000330924702103567
302.0274,C11H10O10,5.20235144365622e-05
302.04265499999997,C15H10O7,0.000187964857399446
302.06378500000005,C12H14O9,0.000173792268668636
302.07904,C16H14O6,0.000139053710800753
302.10017,C13H18O8,0.000276006075914298
302.115425,C17H18O5,0.000127769764845475
302.136555,C14H22O7,7.52767606294472e-05
302.15181,C18H22O4,8.36342278147891e-05
304.058305,C15H12O7,0.000247987356137991
304.07356,C19H12O4,5.59617863689741e-05
304.079435,C12H16O9,8.34986237612873e-05
304.09469,C16H16O6,0.000290814147626663
304.09806100000003,C13H20O6S1,4.39507950778913e-05
304.131075,C17H20O5,0.000205007565817077
304.11582,C13H20O8,4.5390386966357e-05
304.16746,C18H24O4,9.69790131292701e-05
304.207216,C16H32O3S1,7.83776197055992e-05
306.001185,C13H6O9,7.97813313369464e-05
305.053554,C14H11O7N1,4.41669604634139e-05
306.03757,C14H10O8,0.000348525246971494
306.073955,C15H14O7,0.000383726487148676
306.121573,C15H18O5N2,0.00016462659305015
306.11034,C16H18O6,0.000430558609792446
306.146725,C17H22O5,0.000239996740134969
306.18311,C18H26O4,6.39927582586706e-05
307.026944,C20H5O3N1,9.51194078536233e-05
307.032819,C13H9O8N1,4.45133892352363e-05
307.069204,C14H13O7N1,6.30962595701956e-05
307.10558900000007,C15H17O6N1,5.19182243109823e-05
307.141974,C16H21O5N1,4.53809843832547e-05
308.03209000000004,C17H8O6,6.53585774801154e-05
308.016835,C13H8O9,0.000205430136706862
308.05322,C14H12O8,0.000397764318058463
308.068475,C18H12O5,8.11300002468125e-05
308.12599,C16H20O6,0.000654415496344436
308.089605,C15H16O7,0.000702017239220298
308.162375,C17H24O5,0.000184095355959845
309.04259400000007,C20H7O3N1,0.000163229876940631
309.121239,C15H19O6N1,6.05742799253218e-05
309.06372400000004,C17H11O5N1,4.35991384698641e-05
309.084854,C14H15O7N1,7.4169004703829e-05
309.9961,C12H6O10,4.42147820010724e-05
310.04774,C17H10O6,0.000108089067712654
310.032485,C13H10O9,0.000365740737256213
310.06887,C14H14O8,0.000648118247947812
310.08412500000003,C18H14O5,7.57770344659899e-05
310.105255,C15H18O7,0.00123197540672038
310.12051,C19H18O4,5.45759960610199e-05
310.14164,C16H22O6,0.000525493670601765
310.15689499999996,C20H22O3,0.000753490664935042
310.178025,C17H26O5,7.41604107428735e-05
311.058244,C20H9O3N1,0.000111834699522465
311.02185900000006,C19H5O4N1,9.16535405014387e-05
311.10050400000006,C14H17O7N1,5.66074993609437e-05
312.01175,C12H8O10,7.56611006163382e-05
312.02700500000003,C16H8O7,0.000107838846171134
312.048135,C13H12O9,0.000395954659304256
312.06339,C17H12O6,0.000129637550368421
312.08452,C14H16O8,0.00112046122245071
312.099775,C18H16O5,0.000113732046766685
312.120905,C15H20O7,0.00136509604997323
312.13616,C19H20O4,5.61940113664355e-05
312.13953100000003,C16H24O4S1,4.77019368014006e-05
312.17591600000003,C17H28O3S1,0.00220375516220787
312.23006000000004,C18H32O4,5.85057116428087e-05
313.03750900000006,C19H7O4N1,7.61718677356231e-05
313.116154,C14H19O7N1,4.57281277513928e-05
313.07976900000006,C13H15O8N1,4.46686634925882e-05
314.00627000000003,C15H6O8,4.64879316867261e-05
314.0274,C12H10O10,8.54440182051598e-05
314.04265499999997,C16H10O7,0.000141287990207862
314.06378500000005,C13H14O9,0.000560656059305568
314.07904,C17H14O6,0.000111902943470622
314.10017,C14H18O8,0.00109429225404296
314.115425,C18H18O5,0.0001183349872986
314.118796,C15H22O5S1,7.8743662265773e-05
314.136555,C15H22O7,0.000415077708038444
314.15181,C19H22O4,5.59635728597635e-05
314.209325,C17H30O5,4.59700186042834e-05
314.24571000000003,C18H34O4,9.75392566408395e-05
316.02192,C15H8O8,0.000132603745649381
316.04305,C12H12O10,0.000103796261981785
316.058305,C16H12O7,0.000213750952623271
316.06167600000003,C13H16O7S1,5.4037660568079e-05
316.079435,C13H16O9,0.00047979884679972
316.09469,C17H16O6,0.000186715216494814
316.09806100000003,C14H20O6S1,5.5405247475147e-05
316.11582,C14H20O8,0.000368881801777711
316.131075,C18H20O5,0.00015101404097408
316.152205,C15H24O7,7.27366151940197e-05
316.16746,C19H24O4,7.35455382234796e-05
316.203845,C20H28O3,4.46708072815355e-05
317.017169,C14H7O8N1,5.02151908491554e-05
318.001185,C14H6O9,6.25685113858279e-05
318.03757,C15H10O8,0.000235723247309793
318.05870000000004,C12H14O10,8.95666935973747e-05
318.073955,C16H14O7,0.000271694728289552
318.11034,C17H18O6,0.000269307299608873
318.13147,C14H22O8,5.57722867091297e-05
318.146725,C18H22O5,0.000173410335743019
318.18311,C19H26O4,5.93930334101758e-05
319.026944,C21H5O3N1,6.25018658767986e-05
319.069204,C15H13O7N1,4.66445787212109e-05
320.016835,C14H8O9,0.000104144477244397
320.05322,C15H12O8,0.000281343057303847
320.089605,C16H16O7,0.000373081371494536
320.100838,C15H16O6N2,5.20180045228642e-05
320.12599,C17H20O6,0.000361219712028285
320.162375,C18H24O5,0.000145971059552976
321.04259400000007,C21H7O3N1,0.000123103356877619
321.048469,C14H11O8N1,5.44829104883069e-05
321.084854,C15H15O7N1,6.57387051097765e-05
321.19738000000007,C15H31O4N1S1,5.36660328735424e-05
322.032485,C14H10O9,0.000331122156348716
322.04774,C18H10O6,6.03760546683585e-05
322.06887,C15H14O8,0.000492954076038858
322.08412500000003,C19H14O5,4.74745823419862e-05
322.105255,C16H18O7,0.000877159906874091
322.14164,C17H22O6,0.000556886375688181
322.178025,C18H26O5,0.00015912467154782
323.02185900000006,C20H5O4N1,9.75896732914342e-05
323.064119,C14H13O8N1,8.07984651666243e-05
323.058244,C21H9O3N1,0.000121583654981121
323.10050400000006,C15H17O7N1,7.47715598393589e-05
323.13688900000005,C16H21O6N1,5.95207957093703e-05
324.01175,C13H8O10,0.000123557727303456
324.02700500000003,C17H8O7,6.43634456948969e-05
324.048135,C14H12O9,0.000519625593708264
324.06339,C18H12O6,0.000112505047282163
324.095753,C14H16O7N2,5.71814894490086e-05
324.08452,C15H16O8,0.00119668420262807
324.099775,C19H16O5,7.80748189193717e-05
324.120905,C16H20O7,0.00131438017157387
324.15729,C17H24O6,0.000501294580964284
324.17591600000003,C18H28O3S1,5.6219511171809e-05
324.266445,C20H36O3,4.37037328042944e-05
324.193675,C18H28O5,8.83202683761633e-05
325.03750900000006,C20H7O4N1,0.000165547632480522
325.07389400000005,C21H11O3N1,7.94907727139181e-05
325.07976900000006,C14H15O8N1,7.36175996203759e-05
326.0274,C13H10O10,0.000271545791373211
325.116154,C15H19O7N1,6.55880193129785e-05
326.04265499999997,C17H10O7,0.000155275272830891
326.06378500000005,C14H14O9,0.000869190578319213
326.07904,C18H14O6,0.00011741740801881
326.10017,C15H18O8,0.00192783583452527
326.115425,C19H18O5,8.73776594201545e-05
326.136555,C16H22O7,0.00101800556196249
326.15181,C20H22O4,6.02263843505355e-05
326.15518099999997,C17H26O4S1,7.40910949002431e-05
326.17294000000004,C17H26O6,0.00020376448791545
326.19156599999997,C18H30O3S1,0.00345233455281832
327.05315900000005,C20H9O4N1,9.32801121574774e-05
327.05903400000005,C13H13O9N1,6.07752131262187e-05
327.2232,C18H33O2N1S1,4.7552567366237e-05
327.09541900000005,C14H17O8N1,6.22583577796144e-05
328.02192,C16H8O8,0.000109234847684338
328.04305,C13H12O10,0.000358837699235472
328.058305,C17H12O7,0.000185375386013064
328.079435,C14H16O9,0.00128083882580725
328.11582,C15H20O8,0.00144351810628657
328.09469,C18H16O6,0.000176748873314832
328.131075,C19H20O5,9.98003334097898e-05
328.16746,C20H24O4,5.05233511077513e-05
328.152205,C16H24O7,0.000326950117395214
328.170831,C17H28O4S1,9.87994284385465e-05
328.26136,C19H36O4,7.09747591723047e-05
328.22497500000003,C18H32O5,5.22763122858515e-05
329.07468400000005,C13H15O9N1,4.8106812029787e-05
329.03242400000005,C19H7O5N1,5.22465060974171e-05
329.089939,C17H15O6N1,5.26707694521605e-05
330.001185,C15H6O9,5.3643485479263e-05
330.022315,C12H10O11,4.3976953064082e-05
330.03757,C16H10O8,0.000251253963949071
330.05870000000004,C13H14O10,0.00040415074055323
330.07732599999997,C14H18O7S1,8.86140990981112e-05
330.073955,C17H14O7,0.000200417243551685
330.09508500000004,C14H18O9,0.000900660497418066
330.11034,C18H18O6,0.000209121572027672
330.146725,C19H22O5,0.000116806352948156
330.13147,C15H22O8,0.000447594172246919
330.16785500000003,C16H26O7,5.61486345003836e-05
330.18311,C20H26O4,8.03349554300117e-05
331.069204,C16H13O7N1,7.03312651899473e-05
330.240625,C18H34O5,0.000105677117095243
332.016835,C15H8O9,0.000137662391773935
332.037965,C12H12O11,6.6625425111825e-05
332.05322,C16H12O8,0.000302421316778667
332.056591,C13H16O8S1,4.74654242260445e-05
332.092976,C14H20O7S1,6.71652086025637e-05
332.089605,C17H16O7,0.000328995668154293
332.10486000000003,C21H16O4,4.5251454398437e-05
332.129361,C15H24O6S1,8.14539380398541e-05
332.12599,C18H20O6,0.000299803242734487
332.14712000000003,C15H24O8,5.78456691141912e-05
