result,count
0,31.939066,1,,"194.9791,C5H8N0O4S2P0-163.040034,C9H8O3N0S0P0"
0,31.975458,1,,"195.015492,C6H12N0O3S2P0-163.040034,C9H8O3N0S0P0"
0,31.989831,1,,"195.029865,C9H8N0O5S0P0-163.040034,C9H8O3N0S0P0"
0,31.993189,1,,"195.033223,C6H12N0O5S1P0-163.040034,C9H8O3N0S0P0"
0,32.026228,1,,"195.066262,C10H12N0O4S0P0-163.040034,C9H8O3N0S0P0"
0,34.005486,1,,"197.04552,C9H10N0O5S0P0-163.040034,C9H8O3N0S0P0"
0,34.041878,1,,"197.081912,C10H14N0O4S0P0-163.040034,C9H8O3N0S0P0"
0,35.000768,1,,"198.040802,C8H9N1O5S0P0-163.040034,C9H8O3N0S0P0"
0,35.037106,1,,"198.07714,C9H13N1O4S0P0-163.040034,C9H8O3N0S0P0"
0,35.877841,1,,"198.917875,C6H2N0O2S1P2-163.040034,C9H8O3N0S0P0"
0,35.984742,1,,"199.024776,C8H8N0O6S0P0-163.040034,C9H8O3N0S0P0"
0,36.013077,1,,"199.053111,C9H13N0O3S0P1-163.040034,C9H8O3N0S0P0"
0,36.021124,1,,"199.061158,C9H12N0O5S0P0-163.040034,C9H8O3N0S0P0"
0,36.057506,1,,"199.09754,C10H16N0O4S0P0-163.040034,C9H8O3N0S0P0"
0,37.016378,1,,"200.056412,C8H11N1O5S0P0-163.040034,C9H8O3N0S0P0"
0,38.000393,1,,"201.040427,C8H10N0O6S0P0-163.040034,C9H8O3N0S0P0"
0,38.02871,1,,"201.068744,C9H15N0O3S0P1-163.040034,C9H8O3N0S0P0"
0,38.036783,1,,"201.076817,C9H14N0O5S0P0-163.040034,C9H8O3N0S0P0"
0,38.047936,1,,"201.08797,C8H14N2O4S0P0-163.040034,C9H8O3N0S0P0"
0,38.063283,1,,"201.103317,C12H14N2O1S0P0-163.040034,C9H8O3N0S0P0"
0,38.073189,1,,"201.113223,C10H18N0O4S0P0-163.040034,C9H8O3N0S0P0"
0,38.109565,1,,"201.149599,C11H22N0O3S0P0-163.040034,C9H8O3N0S0P0"
0,39.010926,1,,"202.05096,C11H9N1O3S0P0-163.040034,C9H8O3N0S0P0"
0,39.032043,1,,"202.072077,C8H13N1O5S0P0-163.040034,C9H8O3N0S0P0"
0,39.068436,1,,"202.10847,C9H17N1O4S0P0-163.040034,C9H8O3N0S0P0"
0,39.971592,1,,"203.011626,C7H9N0O5S0P1-163.040034,C9H8O3N0S0P0"
0,39.979667,1,,"203.019701,C7H8N0O7S0P0-163.040034,C9H8O3N0S0P0"
0,40.016057,1,,"203.056091,C8H12N0O6S0P0-163.040034,C9H8O3N0S0P0"
0,40.052452,1,,"203.092486,C9H16N0O5S0P0-163.040034,C9H8O3N0S0P0"
0,40.088824,1,,"203.128858,C10H20N0O4S0P0-163.040034,C9H8O3N0S0P0"
0,-20.005086,1,,"145.014205,C5H6N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,-17.989444,1,,"147.029847,C5H8N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,-14.012284,1,,"151.007007,C4H8N0O4S1P0-165.019291,C8H6O4N0S0P0"
0,-13.993208,1,,"151.026083,C5H4N4O2S0P0-165.019291,C8H6O4N0S0P0"
0,-13.979273,1,,"151.040018,C8H8N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,-11.999998,3,,"153.019293,C7H6N0O4S0P0-165.019291,C8H6O4N0S0P0","173.009134,C6H6N0O6S0P0-185.009132,C7H6O6N0S0P0","175.024784,C6H8N0O6S0P0-187.024782,C7H8O6N0S0P0"
0,-10.968362,2,,"154.050929,C7H9N1O3S0P0-165.019291,C8H6O4N0S0P0","186.077152,C8H13N1O4S0P0-197.045514,C9H10O5N0S0P0"
0,-8.005094,1,,"157.014197,C6H6N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,-7.968686,1,,"157.050605,C7H10N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,-6.937029,1,,"158.082262,C7H13N1O3S0P0-165.019291,C8H6O4N0S0P0"
0,-5.989433,2,,"159.029858,C6H8N0O5S0P0-165.019291,C8H6O4N0S0P0","191.056081,C7H12N0O6S0P0-197.045514,C9H10O5N0S0P0"
0,-4.957801,1,,"160.06149,C6H11N1O4S0P0-165.019291,C8H6O4N0S0P0"
0,-3.973775,1,,"161.045516,C6H10N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,-2.999647,1,,"162.019644,C8H5N1O3S0P0-165.019291,C8H6O4N0S0P0"
0,-1.979262,1,,"163.040029,C9H8N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,0.0,1,,"165.019291,C8H6N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,0.036395,1,,"165.055686,C9H10N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,0.961989,1,,"165.98128,C5H2N3O2S0P1-165.019291,C8H6O4N0S0P0"
0,0.998335,1,,"166.017626,C6H6N3O1S0P1-165.019291,C8H6O4N0S0P0"
0,2.015661,3,,"167.034952,C8H8N0O4S0P0-165.019291,C8H6O4N0S0P0","201.076817,C9H14N0O5S0P0-199.061156,C9H12O5N0S0P0","201.113223,C10H18N0O4S0P0-199.097562,C10H16O4N0S0P0"
0,3.986853,1,,"169.006144,C7H7N0O3S0P1-165.019291,C8H6O4N0S0P0"
0,4.031305,1,,"169.050596,C8H10N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,4.067673,1,,"169.086964,C9H14N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,5.026571,1,,"170.045862,C7H9N1O4S0P0-165.019291,C8H6O4N0S0P0"
0,6.010575,1,,"171.029866,C7H8N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,6.021876,1,,"171.041167,C6H8N2O4S0P0-165.019291,C8H6O4N0S0P0"
0,6.046949,2,,"171.06624,C8H12N0O4S0P0-165.019291,C8H6O4N0S0P0","191.056081,C7H12N0O6S0P0-185.009132,C7H6O6N0S0P0"
0,7.078586,1,,"172.097877,C8H15N1O3S0P0-165.019291,C8H6O4N0S0P0"
0,7.989843,1,,"173.009134,C6H6N0O6S0P0-165.019291,C8H6O4N0S0P0"
0,8.026223,2,,"173.045514,C7H10N0O5S0P0-165.019291,C8H6O4N0S0P0","203.092486,C9H16N0O5S0P0-195.066263,C10H12O4N0S0P0"
0,8.06262,2,,"173.081911,C8H14N0O4S0P0-165.019291,C8H6O4N0S0P0","187.097566,C9H16N0O4S0P0-179.034946,C9H8O4N0S0P0"
0,9.021476,1,,"174.040767,C6H9N1O5S0P0-165.019291,C8H6O4N0S0P0"
0,9.057853,1,,"174.077144,C7H13N1O4S0P0-165.019291,C8H6O4N0S0P0"
0,10.005493,1,,"175.024784,C6H8N0O6S0P0-165.019291,C8H6O4N0S0P0"
0,10.041869,1,,"175.06116,C7H12N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,12.003362,1,,"177.022653,C6H10N0O4S1P0-165.019291,C8H6O4N0S0P0"
0,12.021129,1,,"177.04042,C6H10N0O6S0P0-165.019291,C8H6O4N0S0P0"
0,12.036364,1,,"177.055655,C10H10N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,13.982626,1,,"179.001917,C5H8N0O5S1P0-165.019291,C8H6O4N0S0P0"
0,14.015661,1,,"179.034952,C9H8N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,14.019035,1,,"179.038326,C6H12N0O4S1P0-165.019291,C8H6O4N0S0P0"
0,14.052027,1,,"179.071318,C10H12N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,15.994883,1,,"181.014174,C8H6N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,16.031311,1,,"181.050602,C9H10N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,16.067696,1,,"181.086987,C10H14N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,17.02656,1,,"182.045851,C8H9N1O4S0P0-165.019291,C8H6O4N0S0P0"
0,18.010584,1,,"183.029875,C8H8N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,18.046957,2,,"183.066248,C9H12N0O4S0P0-165.019291,C8H6O4N0S0P0","203.128858,C10H20N0O4S0P0-185.081901,C9H14O4N0S0P0"
0,19.042202,1,,"184.061493,C8H11N1O4S0P0-165.019291,C8H6O4N0S0P0"
0,20.026239,1,,"185.04553,C8H10N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,20.06262,1,,"185.081911,C9H14N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,21.021474,2,,"186.040765,C7H9N1O5S0P0-165.019291,C8H6O4N0S0P0","198.07714,C9H13N1O4S0P0-177.055666,C10H10O3N0S0P0"
0,21.057861,1,,"186.077152,C8H13N1O4S0P0-165.019291,C8H6O4N0S0P0"
0,21.09425,1,,"186.113541,C9H17N1O3S0P0-165.019291,C8H6O4N0S0P0"
0,22.005494,1,,"187.024785,C7H8N0O6S0P0-165.019291,C8H6O4N0S0P0"
0,22.041873,1,,"187.061164,C8H12N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,22.053123,1,,"187.072414,C7H12N2O4S0P0-165.019291,C8H6O4N0S0P0"
0,22.078275,1,,"187.097566,C9H16N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,22.114648,1,,"187.133939,C10H20N0O3S0P0-165.019291,C8H6O4N0S0P0"
0,23.037123,1,,"188.056414,C7H11N1O5S0P0-165.019291,C8H6O4N0S0P0"
0,23.073517,1,,"188.092808,C8H15N1O4S0P0-165.019291,C8H6O4N0S0P0"
0,24.021117,1,,"189.040408,C7H10N0O6S0P0-165.019291,C8H6O4N0S0P0"
0,24.057531,1,,"189.076822,C8H14N0O5S0P0-165.019291,C8H6O4N0S0P0"
0,26.01568,1,,"191.034971,C10H8N0O4S0P0-165.019291,C8H6O4N0S0P0"
0,26.03679,1,,"191.056081,C7H12N0O6S0P0-165.019291,C8H6O4N0S0P0"
